Date,AAPL_Close,AAPL_High,AAPL_Low,AAPL_Open,AAPL_Volume,MSFT_Close,MSFT_High,MSFT_Low,MSFT_Open,MSFT_Volume,GOOGL_Close,GOOGL_High,GOOGL_Low,GOOGL_Open,GOOGL_Volume,TSLA_Close,TSLA_High,TSLA_Low,TSLA_Open,TSLA_Volume,AMZN_Close,AMZN_High,AMZN_Low,AMZN_Open,AMZN_Volume,NVDA_Close,NVDA_High,NVDA_Low,NVDA_Open,NVDA_Volume,JPM_Close,JPM_High,JPM_Low,JPM_Open,JPM_Volume,V_Close,V_High,V_Low,V_Open,V_Volume,XOM_Close,XOM_High,XOM_Low,XOM_Open,XOM_Volume
,AAPL_AAPL,AAPL_AAPL,AAPL_AAPL,AAPL_AAPL,AAPL_AAPL,MSFT_MSFT,MSFT_MSFT,MSFT_MSFT,MSFT_MSFT,MSFT_MSFT,GOOGL_GOOGL,GOOGL_GOOGL,GOOGL_GOOGL,GOOGL_GOOGL,GOOGL_GOOGL,TSLA_TSLA,TSLA_TSLA,TSLA_TSLA,TSLA_TSLA,TSLA_TSLA,AMZN_AMZN,AMZN_AMZN,AMZN_AMZN,AMZN_AMZN,AMZN_AMZN,NVDA_NVDA,NVDA_NVDA,NVDA_NVDA,NVDA_NVDA,NVDA_NVDA,JPM_JPM,JPM_JPM,JPM_JPM,JPM_JPM,JPM_JPM,V_V,V_V,V_V,V_V,V_V,XOM_XOM,XOM_XOM,XOM_XOM,XOM_XOM,XOM_XOM
2015-01-15,23.762073516845703,24.48280996744733,23.726482452413617,24.469463530429834,240056000,38.97520446777344,39.74648291644322,38.915216507221196,39.609367111024,32750800,25.080589294433594,25.36622242102555,24.98106474339957,25.323427756269194,51068000,12.791333198547363,13.050000190734863,12.666666984558105,12.965999603271484,78247500,14.34749984741211,14.800000190734863,14.340999603271484,14.699999809265137,88384000,0.47037962079048157,0.4799791955465357,0.4701396199779845,0.47709932884151735,188932000,41.76814270019531,42.998627233670476,41.395957586450336,42.33021463015251,42458100,58.90596008300781,59.91592194493145,58.72677215560929,59.73905984224501,10569200,57.02928161621094,58.1190977223783,56.74080361540328,57.971650258908966,18759600
2015-01-16,23.577449798583984,23.931145802676742,23.40171428294956,23.808797754717016,314053200,39.626502990722656,39.66077948678951,38.70953725259462,38.8295164306728,35695300,25.40155601501465,25.420962059892116,25.034807773170588,25.037793756599353,49658000,12.871333122253418,12.965999603271484,12.643333435058594,12.713333129882812,54048000,14.536999702453613,14.53950023651123,14.262499809265137,14.314000129699707,69564000,0.47901928424835205,0.4794992572991598,0.4682197332557232,0.4696596810171381,181512000,42.482120513916016,42.53528939385941,41.502289044982106,41.51748056746402,29368900,59.32948303222656,59.36439170349155,58.52663330540926,58.619715993695316,11137200,58.41401290893555,58.458887392625535,57.04213024646793,57.04213024646793,17713100
2015-01-20,24.18474578857422,24.24035824607291,23.690906894440676,23.98898885199803,199599600,39.75505065917969,39.97786588300665,39.05233175775364,39.67792281540861,36161900,25.375680923461914,25.657832653151154,25.3473169258771,25.516508114522328,46796000,12.795332908630371,12.941332817077637,12.469332695007324,12.924667358398438,67548000,14.472000122070312,14.668000221252441,14.319499969482422,14.629500389099121,61502000,0.4804592728614807,0.48501903153635034,0.4744595090847747,0.48237916522795343,140308000,42.31501388549805,42.83151402602086,42.09474117020434,42.565669643760494,23477700,59.769309997558594,60.432535744034084,59.16891702359316,59.62503075412097,14933200,58.394779205322266,58.83711691348935,57.93962231169403,58.42683450540328,16761000
2015-01-21,24.369367599487305,24.705265456038767,24.08463053117008,24.235896409243704,194303600,39.35226821899414,39.54080365869001,38.97520060870075,39.369408101611796,39081100,25.895694732666016,25.96834733847556,25.35826324973092,25.42046586220361,46356000,13.104666709899902,13.245332717895508,12.633999824523926,12.636667251586914,62295000,14.862500190734863,15.300000190734863,14.36299991607666,14.482000350952148,201302000,0.48717889189720154,0.488378867388343,0.4744594492246016,0.47781931766001895,144780000,42.45173263549805,42.85429779423051,41.92004099911463,42.11752787140754,21842400,59.871700286865234,60.41857086277303,59.22476599542544,59.61106591071023,9784000,58.89481735229492,58.97174224941743,58.343499431806435,58.8114755258092,14276400
2015-01-22,25.00334930419922,25.018920716984958,24.40718397629891,24.52730703085607,215185600,40.389217376708984,40.397785685061514,39.48939462114135,39.74648637000368,35898000,26.737173080444336,26.81380637168732,25.97133561733367,26.02557497900535,56068000,13.441332817077637,13.549332618713379,13.013333320617676,13.133333206176758,61753500,15.515999794006348,15.612500190734863,15.0,15.0,107252000,0.49557843804359436,0.49701838542430427,0.48309897036806576,0.4881387289825825,159712000,43.74298858642578,43.84932634796897,42.50490701098716,42.82392319310342,31423500,59.94617462158203,60.27196762080299,58.96180749724377,59.44584534671303,11566000,59.5358772277832,59.59998293147834,58.54222170217766,59.1768764833774,13559000
2015-01-23,25.13237190246582,25.30365745231713,24.80981876719715,24.981106014205256,185859200,40.432064056396484,40.61202794745758,40.10641277559628,40.58631975419138,26211600,26.968563079833984,27.140740236112272,26.660038669867784,26.77349654790352,45966000,13.419333457946777,13.566666603088379,13.222000122070312,13.352666854858398,51579000,15.619500160217285,15.846500396728516,15.38599967956543,15.404000282287598,89928000,0.49701857566833496,0.4979785218835913,0.4919787579067569,0.49605857223508876,120416000,43.051788330078125,43.955662160605975,43.03659680803313,43.84173009149837,15458300,60.10675048828125,60.65594343415432,60.08114866019103,60.16026931671061,6166800,58.26655960083008,59.28585833058591,58.20245390062658,59.1576420392275,14706300
2015-01-26,25.159067153930664,25.439354322694612,25.09233324518674,25.301434862506042,222460000,40.286373138427734,40.389212440683686,39.62650559566075,40.277804831122346,42525500,26.708309173583984,26.946172280809225,26.47691538098644,26.946172280809225,30932000,13.770000457763672,13.907999992370605,13.403332710266113,13.45533275604248,48517500,15.482999801635742,15.649999618530273,15.37600040435791,15.590999603271484,63394000,0.4948585331439972,0.4972584267061359,0.4917386657914193,0.4948585331439972,133240000,43.120140075683594,43.287243887151725,42.687191925503406,42.846698528730634,12577700,59.69715881347656,59.874020872082596,59.06186083942861,59.79257086605334,8552400,58.82428741455078,58.939679627278146,57.99731070516324,58.08705966051215,10672500
2015-01-27,24.278165817260742,25.021148872066853,24.25369620874828,25.007800732869285,382274800,36.55854034423828,37.02130746394866,36.087204915984685,36.80706379027893,169164000,25.935503005981445,26.512245817096385,25.919081045777528,26.443573891037325,39148000,13.732000350952148,13.868666648864746,13.553333282470703,13.628000259399414,41715000,15.337499618530273,15.51200008392334,15.131500244140625,15.3149995803833,58406000,0.47109952569007874,0.4876588068867953,0.4701395511895383,0.4871788053320324,357948000,42.687198638916016,42.99861758359239,42.35299096341893,42.57326367727175,15220500,58.407958984375,59.05954497819627,57.847126313878434,59.05954497819627,11027600,58.30501937866211,58.72171374737217,58.080646992726294,58.49092932442356,12301500
2015-01-28,25.650684356689453,26.27576941127131,25.650684356689453,26.16676779385467,585908400,35.298789978027344,36.669951586193555,35.273081780763384,36.62710350105384,84507100,25.499588012695312,26.159433438060667,25.495607333998667,26.125097474176556,35822000,13.291333198547363,13.758000373840332,13.227999687194824,13.740667343139648,47244000,15.195500373840332,15.575499534606934,15.1899995803833,15.490500450134277,61276000,0.4634198844432831,0.4787792203074597,0.4631798836450195,0.47685929974831415,272728000,41.58584213256836,43.05179077196286,41.58584213256836,43.00621620324291,24354400,57.33049774169922,58.87801949490663,57.316535694739706,58.766319568353914,11430800,56.381839752197266,58.29222153231849,56.29850280433187,58.260166226472506,17829700
2015-01-29,26.44927215576172,26.513782778484742,25.70628920539715,25.875351468493466,337745600,36.00150680541992,36.095774548347734,34.95599986255481,35.07597580115416,63585300,25.539396286010742,25.636929549212002,25.054214809271286,25.52297432688357,79018000,13.680000305175781,13.732000350952148,13.100000381469727,13.404666900634766,53221500,15.58899974822998,15.640000343322754,14.966500282287598,15.236499786376953,173132000,0.4746994078159332,0.4773392735564322,0.4614999646774873,0.46365988603860947,235340000,42.284637451171875,42.45174131613008,41.53267585383378,41.98081566645967,20393300,57.7121467590332,57.89831568456031,57.053576271121266,57.60277264844392,15668400,56.14463806152344,56.58056373196893,55.1509824493316,56.55492047006601,22683000
2015-01-30,26.06220817565918,26.693964521362957,25.993247613245867,26.33804533384276,334982000,34.621768951416016,35.632999059965066,34.57891761380615,35.60728760357953,78004900,26.749610900878906,27.025790640778997,25.785719120905785,25.826524397480757,121108000,13.573332786560059,13.83133316040039,13.533332824707031,13.597332954406738,45105000,17.726499557495117,17.975000381469727,17.03700065612793,17.31599998474121,477122000,0.4607801139354706,0.4768594279068524,0.46006016856516607,0.4713396655442135,298200000,41.3047981262207,42.15550296024851,41.29720091750949,41.76812934307528,26943700,59.3201789855957,61.34708355840767,59.3201789855957,60.59775616441831,22151600,56.04207229614258,56.683139254161006,55.292025129089666,55.87539840854376,22679900
2015-02-02,26.38921356201172,26.50933663217492,25.821967710701898,26.260193995235177,250956400,35.37590789794922,35.45303573716678,34.47608528647666,34.784596643346894,50352500,26.48338508605957,26.697362226380704,25.96187821225495,26.588879715290837,75378000,14.062666893005371,14.130000114440918,13.553333282470703,13.597999572753906,62238000,18.223499298095703,18.25,17.500499725341797,17.502500534057617,204638000,0.470859557390213,0.47277947791473507,0.45454027584525625,0.46365987687999566,259604000,42.13272476196289,42.269445568671834,41.221253683065505,41.41873768304138,20308900,59.42023468017578,59.64596390787564,58.10774900564212,59.64596390787564,13665200,57.42677307128906,57.433180218691334,56.09335276878541,56.31772520167011,20306300
2015-02-03,26.39366340637207,26.491540143156218,26.16231546070213,26.360295604150622,207662800,35.650142669677734,35.932945861742105,35.178807285335836,35.67585413111004,52082400,26.538124084472656,26.744635319769706,26.215167080698766,26.370922289105483,47062000,14.557332992553711,14.691332817077637,14.084667205810547,14.214667320251465,72393000,18.177499771118164,18.391000747680664,18.010499954223633,18.01449966430664,124252000,0.4826190173625946,0.48309901894375146,0.4718194967483286,0.4742193902181655,183468000,43.082176208496094,43.127747882258184,42.436549487826504,42.466932535325824,18812500,60.455810546875,60.60940019637774,59.28062282711549,59.73905884919555,15075600,59.13840103149414,59.189687539550135,58.215263450288575,58.272961994589224,21900900
2015-02-04,26.596088409423828,26.807416665129097,26.31802625493535,26.360292245507747,280598800,35.85581970214844,36.17289940920544,35.44447225996935,35.94151586002367,41614800,26.17983627319336,26.709801856826733,26.12658971226051,26.530160678669176,33896000,14.569999694824219,14.76533317565918,14.453332901000977,14.552666664123535,49581000,18.237499237060547,18.375,17.911500930786133,17.91900062561035,83398000,0.48381906747817993,0.4893388290336521,0.47973922506174965,0.48117920141877407,181516000,42.82392120361328,43.34801567436521,42.74796359354931,42.7783466375749,14934100,61.642635345458984,62.07082144920513,60.29524070751688,60.40926648300903,22170800,58.631961822509766,59.151224302360994,58.02295039283118,58.74735402813792,19632200
2015-02-05,26.785924911499023,26.850690149029983,26.631828253102775,26.803789832587974,168984800,36.378578186035156,36.54140220895029,35.87296296118386,36.181474389106576,36548200,26.365446090698242,26.4082407544471,26.15694169611384,26.270896915219044,33176000,14.732666969299316,15.031999588012695,14.642666816711426,14.658666610717773,52843500,18.694499969482422,18.940000534057617,18.295000076293945,18.299999237060547,144952000,0.49173876643180847,0.49197873867174285,0.4838191103340981,0.48429905481396684,140448000,43.120140075683594,43.32522123589831,42.884675877477214,43.18850046242183,11293900,63.25065612792969,63.25065612792969,61.8776667906834,62.19182711319642,16565600,59.20895004272461,59.324342301347365,58.78584346412342,59.22818127066953,12809000
2015-02-06,26.56035614013672,26.85514855508198,26.45315812385905,26.803782448482234,174826400,36.34429168701172,36.669942941683885,36.12147973535092,36.57567521513942,34616600,26.566986083984375,26.88247718732361,26.306730933478583,26.42416950169611,42938000,14.490667343139648,14.893333435058594,14.433333396911621,14.800000190734863,48658500,18.714000701904297,18.79949951171875,18.550500869750977,18.743499755859375,77848000,0.4895787835121155,0.4970184942013765,0.4874188619683319,0.4912587034179537,210524000,43.970863342285156,44.608892920906044,43.705018891812784,43.864525562096205,25214000,62.23139572143555,63.40192832481286,61.91025434963233,63.23902826319362,11242000,59.09912872314453,59.60292378611242,58.75034638852851,59.48666300790708,12331200
2015-02-09,26.736787796020508,26.76358602482178,26.448694909423025,26.475494842079126,155559200,36.30144119262695,36.62709242559577,36.17289370697922,36.19860516556778,31381100,26.33807945251465,26.5669846088324,26.251990870555165,26.42665477219473,30314000,14.498666763305664,14.528667449951172,14.13266658782959,14.358667373657227,52086000,18.527999877929688,18.720500946044922,18.360000610351562,18.549999237060547,54492000,0.4890988767147064,0.4905387673033412,0.48357911493465433,0.4866989827763353,273944000,43.917686462402344,44.13036198408894,43.469546686357965,43.61386180500435,14372400,61.7752571105957,62.4454637249345,61.73337097263772,62.22904491039883,7834400,59.13787841796875,59.609381813754894,58.931193145459964,59.034538245597155,11360700
2015-02-10,27.250446319580078,27.279480012235624,26.835058348126257,26.83729039844191,248034000,36.507118225097656,36.65280561330522,36.147190446759225,36.62709742030927,29670700,26.879487991333008,26.9212879616415,26.33260314819061,26.480894332592477,47430000,14.419333457946777,14.699999809265137,14.333333015441895,14.50333309173584,80857500,18.649999618530273,18.71500015258789,18.425500869750977,18.559499740600586,45744000,0.5027782320976257,0.5030182043096753,0.48741886616683694,0.48957878772922553,226204000,44.40380859375,44.59369830162353,44.092389588736886,44.37342554509336,16367300,61.563480377197266,62.33607994320687,61.349390970846265,62.075445656300424,9396800,58.78263854980469,59.254137000388155,58.324055772377925,59.254137000388155,12952900
2015-02-11,27.88916015625,27.898093467941823,27.35764088949896,27.41793861360003,294247200,36.318572998046875,36.54995645929397,36.17288566210717,36.54995645929397,38262500,26.772003173828125,26.968563650758913,26.672478617394773,26.85809175378977,38306000,14.186667442321777,14.315999984741211,13.8186674118042,14.147333145141602,146536500,18.756999969482422,18.854999542236328,18.55500030517578,18.561500549316406,55730000,0.4994182884693146,0.5039780456405646,0.4960583921089606,0.5039780456405646,320832000,44.33544158935547,44.555714313126224,43.932876395729764,44.09998024100228,13061900,62.01114273071289,62.08341350614767,61.60549294412205,61.77568286528522,8795600,58.517818450927734,58.666375789899305,57.994647469936794,58.14319988114312,12240600
2015-02-12,28.242019653320312,28.469814852734082,28.04325814425922,28.15268823597874,297898000,36.92703628540039,36.92703628540039,36.42998943960991,36.55853693947951,33268800,27.17059898376465,27.28654360287512,26.722242077513073,26.85460865670679,48590000,13.525333404541016,13.53933334350586,12.885333061218262,12.904666900634766,234744000,18.85849952697754,18.925500869750977,18.657499313354492,18.7549991607666,55822000,0.5351769328117371,0.5399767213126322,0.5248573818130133,0.5279772500603944,676904000,45.246917724609375,45.35325549357648,44.472167396794504,44.760800553624414,23211300,63.15816116333008,63.15816116333008,62.26059627949905,62.3911503955473,11641600,59.66106033325195,59.848369650167776,58.78910197883819,59.07329610488511,14843000
2015-02-13,28.380474090576172,28.425138932612665,28.061115528837153,28.425138932612665,217088800,37.59547424316406,37.59547424316406,36.97845476307092,37.17555852592971,40264900,27.4268741607666,27.495546088132038,27.199958391930654,27.24524169653322,47382000,13.584667205810547,13.732666969299316,13.394000053405762,13.526666641235352,92865000,19.09149932861328,19.149999618530273,18.850500106811523,18.920499801635742,69502000,0.5354169607162476,0.5361369347880066,0.5258173827167915,0.5339770125727294,310084000,45.32286834716797,45.74062796959634,45.07221547119758,45.163361708142574,16479100,62.859745025634766,63.5871199245555,62.66158025921551,63.5871199245555,8476000,60.30695343017578,60.35862105845354,59.60292840543433,59.874201933015655,12061000
2015-02-17,28.547977447509766,28.782472190621913,28.344748442965244,28.47204515109199,252609600,37.61273956298828,37.975228803046434,37.2761381784667,37.94933765514619,33695700,27.12083625793457,27.518435248684497,27.03375298053748,27.42687394509929,39174000,13.623332977294922,13.713333129882812,13.433333396911621,13.713333129882812,59694000,18.771499633789062,18.999500274658203,18.633499145507812,18.88599967956543,73464000,0.5370968580245972,0.5397367819134088,0.5310971506421983,0.5344569913537813,203340000,45.64947509765625,45.6798581399792,45.057020259790534,45.08740330211349,15308800,63.14882278442383,63.40993097082186,62.91568945875923,63.291037812704765,6810400,60.10029220581055,60.11320788611158,59.60941258231301,59.906522506918115,11758700
2015-02-18,28.74673843383789,28.760137549027505,28.4631113340549,28.503310383478674,179566800,37.56957244873047,37.71629659345811,37.448742736815184,37.65588173750047,27111700,27.00339698791504,27.247232056508214,26.849135728647646,27.061618919926634,31164000,13.630666732788086,13.744667053222656,13.506667137145996,13.611332893371582,40704000,18.668500900268555,18.836999893188477,18.642499923706055,18.68899917602539,53012000,0.5308570861816406,0.5373368521217139,0.5298971399298493,0.5363768486519306,170948000,45.09499740600586,45.64947488715423,44.90510773859259,45.64947488715423,14278100,62.7408332824707,63.17912502988029,62.51469369427167,63.14881656218395,6429200,58.78263854980469,59.41561001755668,58.3821836932312,59.41561001755668,19177900
2015-02-19,28.68643569946289,28.81596614420728,28.659637472174214,28.69313525628506,149449600,37.5436897277832,37.56958087403916,37.15530607212654,37.26750652650813,27603400,27.192495346069336,27.2128979859822,26.90885157410618,26.994442812572046,30834000,14.11400032043457,14.162667274475098,13.583333015441895,13.666666984558105,77311500,18.950000762939453,19.0939998626709,18.671499252319336,18.67449951171875,59076000,0.532296895980835,0.5385366308245936,0.5298970023653876,0.5375766848220102,169432000,44.98866653442383,45.1785562308704,44.66205602473677,44.92790333825407,11256500,62.736167907714844,62.962307476917644,62.479719873361695,62.962307476917644,5654800,57.76860427856445,58.40157592249947,57.21313655067312,57.89778075714844,19350600
2015-02-20,28.92093276977539,28.92093276977539,28.597108335362325,28.724403333073504,195793600,37.854393005371094,37.87165486533319,37.36244151972234,37.55231539457912,29721100,26.96109962463379,27.248724054948035,26.776980429222853,27.248724054948035,38234000,14.473999977111816,14.506667137145996,13.987333297729492,14.052000045776367,89731500,19.183000564575195,19.184999465942383,18.79199981689453,18.930999755859375,65160000,0.5361369252204895,0.5363768975007941,0.5279772955101624,0.5318171380850214,157752000,45.42161560058594,45.48997600839524,44.32025476254139,44.7835860935281,15379000,63.64537811279297,63.64537811279297,62.26056601984713,62.72217242238317,9034800,58.07862854003906,58.09154914427762,57.387524046276816,57.742766746336855,15959900
2015-02-23,29.702585220336914,29.702585220336914,28.95667149205263,29.03706960339354,283896400,38.10468292236328,38.13920334800926,37.67314632434042,37.71629932567012,32518800,26.62272071838379,26.836697877888735,26.47343481363629,26.821769856895965,32906000,13.822667121887207,14.546667098999023,13.755332946777344,14.37733268737793,127497000,19.006999969482422,19.226999282836914,18.899999618530273,19.172000885009766,43540000,0.5318170785903931,0.5358968929891459,0.5291771549303836,0.5358968929891459,125008000,45.079811096191406,45.216531904332946,44.66205435908635,45.19374606880493,16814000,63.647735595703125,63.72000636211798,63.004285298936104,63.636074659873834,6654800,57.49086380004883,57.83964616541682,57.316470153481724,57.65233684358404,12771800
2015-02-24,29.517221450805664,29.836581831118046,29.293893752691638,29.68918473251233,276912400,38.052913665771484,38.234158324507554,37.90618944748678,38.1046992649951,25271700,26.804349899291992,26.841669947178787,26.423668326389357,26.451037627021698,28406000,13.607333183288574,13.81933307647705,13.446666717529297,13.81933307647705,99054000,18.929500579833984,19.02400016784668,18.808000564575195,18.9325008392334,38416000,0.5374783873558044,0.5374783873558044,0.5290464456278465,0.533864714454764,149356000,46.196346282958984,46.52295665946921,45.63427463325694,45.76339818339624,22937700,63.521827697753906,63.83422545203792,63.218757267159035,63.83422545203792,9045200,57.75567626953125,57.98819784338563,57.568366950161554,57.697548339950735,9990700
2015-02-25,28.762371063232422,29.38992472080922,28.6194414810838,29.380989705088034,298846800,37.96659469604492,38.052900706327186,37.80260866720007,37.932070974986715,29759800,27.236284255981445,27.347750846245294,26.772500096126645,26.79389932759879,40836000,13.583999633789062,13.809332847595215,13.505332946777344,13.662667274475098,58642500,19.26849937438965,19.392499923706055,18.82699966430664,18.863500595092773,63490000,0.5333828330039978,0.5377193091543471,0.5309736987332343,0.5353101174452919,123820000,46.43943405151367,46.5381775269738,46.143206522620765,46.15080083727733,18307900,63.647735595703125,63.93215855582979,63.23975224964156,63.23975224964156,6842800,57.871925354003906,57.93651357195484,57.53606366399993,57.852549381395136,9925700
